Action,Cours_ref,Cours_Cloture,Variation,Volume,Quantite,Date_Rapport
AFMA,1250.0,1235.0,-0.012,3705.0,3.0,2025-03-24
AFRIC INDUSTRIES SA,326.4,339.0,0.038599999999999995,619104.85,1842.0,2025-03-24
AFRIQUIA GAZ,4650.0,4600.0,-0.0108,520193.0,112.0,2025-03-24
AKDITAL,1256.0,1290.0,0.0271,51513617.0,40255.0,2025-03-24
ALLIANCES,550.0,550.0,0.0,22035367.9,40018.0,2025-03-24
ALUMINIUM DU MAROC,1610.0,1610.0,0.0,19329.0,12.0,2025-03-24
ARADEI CAPITAL,494.0,485.55,-0.0171,70904.6,145.0,2025-03-24
ATLANTASANAD,141.0,139.0,-0.014199999999999999,5201920.05,36803.0,2025-03-24
ATTIJARIWAFA BANK,687.0,705.0,0.0262,159867540.6,227935.0,2025-03-24
AUTO HALL,76.0,76.38,0.005,2106944.75,27949.0,2025-03-24
BALIMA,220.0,218.0,-0.0091,654.0,3.0,2025-03-24
BANK OF AFRICA,200.0,201.0,0.005,24778907.0,123885.0,2025-03-24
BCP,282.0,284.9,0.0103,19313672.25,67876.0,2025-03-24
BMCI,610.0,646.9,0.0605,9056.6,14.0,2025-03-24
CARTIER SAADA,34.0,34.0,0.0,24127.56,712.0,2025-03-24
CDM,1160.0,1160.0,0.0,13476987.0,11621.0,2025-03-24
CIH,435.0,440.0,0.0115,4623583.0,10508.0,2025-03-24
CIMENTS DU MAROC,1970.0,1910.0,-0.0305,9328580.0,4878.0,2025-03-24
CMGP GROUP,339.85,353.8,0.040999999999999995,47927653.95,135020.0,2025-03-24
COLORADO,65.5,64.0,-0.0229,85059.28,1312.0,2025-03-24
COSUMAR,216.0,216.05,0.0002,9707282.95,45105.0,2025-03-24
CTM,1147.0,1117.0,-0.0262,34632.0,31.0,2025-03-24
DELTA HOLDING,78.0,75.0,-0.0385,659840.51,8801.0,2025-03-24
DISTY TECHNOLOGIES,327.8,346.0,0.0555,2139300.55,6340.0,2025-03-24
DISWAY,793.0,793.0,0.0,9516.0,12.0,2025-03-24
DOUJA PROM ADDOHA,45.95,46.51,0.012199999999999999,25104558.63,545133.0,2025-03-24
ENNAKL,34.0,34.88,0.0259,48986.33,1411.0,2025-03-24
EQDOM,1110.0,1176.0,0.059500000000000004,290403.0,250.0,2025-03-24
FENIE BROSSETTE,286.0,292.0,0.021,837145.7,2901.0,2025-03-24
HPS,615.0,617.0,0.0033,1508345.6,2446.0,2025-03-24
IB MAROC.COM,40.5,39.51,-0.024399999999999998,8731.82,221.0,2025-03-24
IMMORENTE INVEST,91.99,90.4,-0.0173,1205367.1,13326.0,2025-03-24
INVOLYS,98.0,100.0,0.0204,5889.99,59.0,2025-03-24
ITISSALAT AL-MAGHRIB,113.0,118.0,0.044199999999999996,138435414.9,184771.0,2025-03-24
JET CONTRACTORS,2700.0,2670.0,-0.0111,12591282.0,4711.0,2025-03-24
LABEL VIE,4450.0,4450.0,0.0,9698961.0,2178.0,2025-03-24
LafargeHolcim Maroc,1961.0,1962.0,0.0005,18468426.0,9414.0,2025-03-24
M2M Group,515.5,542.5,0.0524,17360.8,32.0,2025-03-24
MAGHREB OXYGENE,461.75,465.0,0.006999999999999999,30499.0,66.0,2025-03-24
MANAGEM,5200.0,5200.0,0.0,13221956.0,2543.0,2025-03-24
MED PAPER,23.89,23.7,-0.008,170271.64,7347.0,2025-03-24
MUTANDIS SCA,319.0,324.0,0.015700000000000002,5964767.55,18601.0,2025-03-24
RISMA,310.0,310.0,0.0,6431442.0,20742.0,2025-03-24
S.M MONETIQUE SNEP,430.0,430.0,0.0,241660.0,562.0,2025-03-24
SALAFIN,599.0,611.0,0.02,125015.0,205.0,2025-03-24
SANLAM MAROC,1899.0,1837.0,-0.0326,51680.0,28.0,2025-03-24
SMI,2435.0,2430.0,-0.0021,1042360.0,441.0,2025-03-24
SOCIETE DES BOISSONS DU,2320.0,2375.0,0.023700000000000002,16410.0,7.0,2025-03-24
SODEP-Marsa Maroc,744.0,760.0,0.0215,49359006.5,65636.0,2025-03-24
SONASID,1991.0,1960.0,-0.015600000000000001,5852403.0,2970.0,2025-03-24
SOTHEMA,1075.0,1074.0,-0.0009,28858.0,27.0,2025-03-24
STOKVIS NORD AFRIQUE,41.86,41.0,-0.020499999999999997,325722.52,7867.0,2025-03-24
STROC INDUSTRIE,58.55,59.0,0.0077,115575.45,1996.0,2025-03-24
TAQA MOROCCO,1998.0,2100.0,0.051100000000000007,22704738.0,11059.0,2025-03-24
TGCC S.A,721.1,733.0,0.0165,71642401.3,97917.0,2025-03-24
TOTALENERGIES MARKETING,1600.0,1640.005,0.025,4724059.0,28811.0,2025-03-24
ZELLIDJA S.A,167.45,167.0,-0.0027,501.0,3.0,2025-03-24
